Date,Open,High,Low,Close,Volume,ret,log_ret,ret_lag1,ret_lag5,ret_lag10,ret_lag20,ret_mean5,ret_vol5,ret_mean10,ret_vol10,ret_mean20,ret_vol20,rsi,macd,macd_signal,stoch_k,stoch_d,target_ret_1d,target_sumret_5d,target_dir
1999-03-25,0.0362297,0.0382868,0.0359942,0.0366834,11291817,0.0125228748788976,0.0124451122163364,-0.0062265646643827,0.0175994278917965,-0.0441310775414406,-0.0304873751167339,-0.0174061862481543,0.0303105560537774,-0.0073759419752704,0.0301446702358359,-0.008540481592072,0.0333096781319404,37.28032267358111,-0.0006974084164823,-0.000205574164005,23.45745568434154,17.036248520921166,0.0938762492026366,0.11815628116402352,1
1999-03-26,0.037377,0.0401271,0.037377,0.0401271,24350028,0.0938762492026366,0.0897275798708169,0.0125228748788976,0.0,-0.0175381985847428,-0.046680691168653,0.0013690635923729,0.0591463741924212,0.0037655028034674,0.0435707944155251,-0.0015126345735075,0.0391541198837964,47.90108305464364,-0.0005215986531364,-0.0002687790618312,67.66015890741524,36.25048669139696,0.0284944588569819,0.0771266234402467,1
1999-03-29,0.0412705,0.04218,0.0405864,0.0412705,18527400,0.0284944588569819,0.0280960424998443,0.0938762492026366,-0.0287860323821058,0.041424612542338,0.0051616408584624,0.0128251618401905,0.0573659756304916,0.0024724874349318,0.0425079351647552,-0.0003459936735816,0.0397071620594121,47.17038659457037,-0.0002867004208495,-0.0002723633336349,82.33663213831878,57.818082243358525,-0.0831562496214003,-0.04591177516993799,0
1999-03-30,0.0412705,0.0417307,0.0376018,0.0378386,19299291,-0.0831562496214003,-0.0868182134157145,0.0284944588569819,-0.0645412090731807,-0.0341222675576055,-0.0106519677572308,0.0091021537305466,0.063876820308865,-0.0024309107714476,0.0494581667730244,-0.00397120776679,0.0437967780005348,40.27605846318956,-0.0003731659035781,-0.0002925238476235,40.7244576125394,63.5737495527578,0.0664189478469077,-0.10434188538286598,1
1999-03-31,0.038972,0.0408112,0.0371475,0.0403518,41869987,0.0664189478469077,0.064306257773,-0.0831562496214003,-0.0062265646643827,0.0059079371962806,-0.0661072064451351,0.0236312562328047,0.0676678724980045,0.003620190293615,0.0540777226162875,0.002655099947812,0.043926212111202,51.75375181373982,-0.0002361737216295,-0.0002812538224247,75.03857129203585,66.03322034763134,-0.0285067828448792,0.06571000063171921,0
1999-04-01,0.0403518,0.0405864,0.0385123,0.0392015,8544193,-0.0285067828448792,-0.0289209920159626,0.0664189478469077,0.0125228748788976,0.0175994278917965,-0.0234450374627936,0.0154253246880493,0.0717182966431876,-0.0009904307800524,0.0547151673087727,0.0024020126787077,0.0440987497145507,50.57494300673899,-0.0002179140494859,-0.000268585867837,59.33288731721301,58.36530540726275,-0.0291621494075481,0.016339381719621005,0
1999-04-05,0.0387442,0.0396677,0.0378386,0.0380583,27293895,-0.0291621494075481,-0.0295958168163499,-0.0285067828448792,0.0938762492026366,0.0,0.0543587075618194,-0.0091823550339875,0.0578356768701667,-0.0039066457208072,0.0554290011176788,-0.0017740301697606,0.042856741967268,43.51346774566,-0.0002923201291514,-0.0002733327200999,43.72414358078127,59.36520073001004,-0.0299356513559461,0.028083609187544906,0
1999-04-06,0.0382868,0.0385123,0.0362297,0.036919,19377868,-0.0299356513559461,-0.030392870876727,-0.0291621494075481,0.0284944588569819,-0.0287860323821058,0.0170483289348095,-0.0208683770765731,0.0541022262099136,-0.0040216076181913,0.0554874966651306,-0.0041232291842983,0.0430579336135481,44.068871253579466,-0.0004381685376739,-0.0003062998836147,28.168648707691023,43.741893201895095,0.0868956363931849,0.01700362796516961,1
1999-04-07,0.037377,0.0403518,0.036919,0.0401271,24781851,0.0868956363931849,0.0833255928519095,-0.0299356513559461,-0.0831562496214003,-0.0645412090731807,0.0335398126004626,0.0131420001263438,0.0584336766535376,0.0111220769284452,0.0577540492638481,-0.0014554379946622,0.0469878563663594,51.561782682665566,-0.0002915270510443,-0.0003033453171006,71.97061755027917,47.95446994625048,0.0170483289348095,0.005568081028622204,1
1999-04-08,0.0403518,0.0419634,0.0398945,0.0408112,35550119,0.0170483289348095,0.0169046370138412,0.0868956363931849,0.0664189478469077,-0.0062265646643827,-0.0161427216690376,0.0032678763439242,0.0508608712887131,0.0134495662883644,0.0574453797463876,0.00020411453553,0.0470279340666946,51.54018992899051,-0.000118742672049,-0.0002664247880903,81.31101432257884,60.48342686018301,-0.0167625553769553,-0.11251474895052119,0
1999-04-09,0.0410388,0.0410388,0.0398945,0.0401271,13345989,-0.0167625553769553,-0.0169046370138413,0.0170483289348095,-0.0285067828448792,0.0125228748788976,-0.0441310775414406,0.0056167218375089,0.0492730067216947,0.0105210232627791,0.0582388709291166,0.0015725406437543,0.0460581508302791,50.0,-3.6589182271604126e-05,-0.0002204576669265,71.97061755027917,75.08408314104572,-0.0402421306299234,-0.10395889980237291,0
1999-04-12,0.0396677,0.0396677,0.0378386,0.0385123,9773975,-0.0402421306299234,-0.041074245739089,-0.0167625553769553,-0.0291621494075481,0.0938762492026366,-0.0175381985847428,0.0034007255930339,0.0514301177165592,-0.0028908147204768,0.0520212829358686,0.0004373440414953,0.0468273339281442,49.01572021359964,-0.0001006228961807,-0.0001964907127774,49.9228574159282,67.73482976292873,-0.0413711982924935,-0.04971617628396939,0
1999-04-13,0.0392015,0.0392015,0.0362297,0.036919,10244957,-0.0413711982924935,-0.0422513471128205,-0.0402421306299234,-0.0299356513559461,0.0284944588569819,0.041424612542338,0.0011136162057244,0.0534959924362001,-0.0098773804354243,0.052029381039379,-0.0037024465002462,0.0466726706756092,51.03053486163681,-0.0002767459153838,-0.0002125417532987,28.168648707691023,50.02070789129946,-0.0311871935859585,-0.0575213835540574,0
1999-04-14,0.0366834,0.0376018,0.0357676,0.0357676,13202114,-0.0311871935859585,-0.0316838679887136,-0.0413711982924935,0.0868956363931849,-0.0831562496214003,-0.0341222675576055,-0.0225029497901042,0.0242041381044434,-0.0046804748318801,0.0461612459042357,-0.0035556928016639,0.0465765022347933,49.01068316598514,-0.0005034298088861,-0.0002707193644162,0.0,26.030502041206404,0.0256041780829578,-0.0353775042843545,1
1999-04-15,0.0366834,0.0366834,0.0357676,0.0366834,10114242,0.0256041780829578,0.0252818809698063,-0.0311871935859585,0.0170483289348095,0.0664189478469077,0.0059079371962806,-0.0207917799604745,0.0277430748025792,-0.0087619518082751,0.0406519008230019,-0.00257088075733,0.0469934941354668,50.0,-0.0006022387874548,-0.0003370232490239,14.281704198116158,14.150117635269057,0.0374801681414482,0.015413945614731701,1
1999-04-16,0.0364567,0.0385123,0.0364567,0.0380583,10689940,0.0374801681414482,0.0367948578956343,0.0256041780829578,-0.0167625553769553,-0.0285067828448792,0.0175994278917965,-0.0099432352567938,0.0383067992395474,-0.0021632567096424,0.0424083860934263,-0.0015768437448474,0.0476483082515117,45.24365682965635,-0.0005631114767897,-0.0003822408945771,35.72297423741508,16.668226145177073,-0.0480473379000114,-0.054639951897313195,0
1999-04-19,0.0385123,0.0385123,0.0357676,0.0362297,8910459,-0.0480473379000114,-0.0492399701119708,0.0374801681414482,-0.0402421306299234,-0.0291621494075481,0.0,-0.0115042767108114,0.0399729871201264,-0.0040517755588887,0.0441298394447488,-0.003979210639848,0.0487628295465091,38.76476619266259,-0.0006719101766756,-0.0004401747509968,7.458278188450239,19.15431887466049,-0.0192273190227906,-0.1384093286593863,0
1999-04-20,0.0362297,0.0378386,0.0353183,0.0355331,18527400,-0.0192273190227906,-0.0194145680041737,-0.0480473379000114,-0.0413711982924935,-0.0299356513559461,-0.0287860323821058,-0.0070755008568709,0.0369489543058637,-0.0029809423255732,0.0435581856317697,-0.0035012749718822,0.0485532888563026,44.14779390487214,-0.0008050634580486,-0.0005131524924071,3.2324569983898077,15.471236474751704,0.0196042563131277,-0.1458912970519289,1
1999-04-21,0.0355331,0.0362297,0.0353183,0.0362297,10820815,0.0196042563131277,0.0194145680041738,-0.0192273190227906,-0.0311871935859585,0.0868956363931849,-0.0645412090731807,0.0030827891229463,0.0356208588365198,-0.0097100803335789,0.0317198126515378,0.0007059982974331,0.0465917229887373,38.473583839920366,-0.000844642086383,-0.0005794504112023,13.715369219424831,8.135368135421622,-0.0444497194290871,-0.016480354691080418,0
1999-04-22,0.0362297,0.0362297,0.0343868,0.0346193,62176800,-0.0444497194290871,-0.04546789442476,0.0196042563131277,0.0256041780829578,0.0170483289348095,-0.0062265646643827,-0.0109279903794626,0.0382295665494669,-0.0158598851699686,0.0319164668305192,-0.001205159440802,0.0476626921884097,37.50845091924192,-0.0009944903896492,-0.0006624584068917,3.0686587651452726,6.6721616609866325,-0.0462892086206249,-0.04280051802716911,0
1999-04-23,0.0343868,0.0346193,0.032785,0.0330168,34555657,-0.0462892086206249,-0.0473948071846019,-0.0444497194290871,0.0374801681414482,-0.0167625553769553,0.0125228748788976,-0.0276818657318772,0.0289378786443164,-0.0188125504943355,0.033343155688616,-0.0041457636157782,0.0485766252062725,36.59211191191724,-0.0012283944404743,-0.0007756456136082,2.5254946395885707,6.43650754138622,-0.055529306292554,0.0016492014019179888,0
1999-04-26,0.0330168,0.0334779,0.0304884,0.0311834,34202370,-0.055529306292554,-0.0571306208888805,-0.0462892086206249,-0.0480473379000114,-0.0402421306299234,0.0938762492026366,-0.0291782594103857,0.030410256496274,-0.0203412680605986,0.0347553637092528,-0.0116160413905377,0.0439796210417747,35.28925958983514,-0.0015439079339643,-0.0009292980776794,6.056644880174303,3.8835994283027104,0.1101836233380579,0.061580272597716985,1
1999-04-27,0.0320983,0.0348559,0.0314141,0.0346193,62072134,0.1101836233380579,0.1045254280734824,-0.055529306292554,-0.0192273190227906,-0.0413711982924935,0.0284944588569819,-0.003296070938216,0.0701291835627751,-0.0051857858975434,0.0528824909820379,-0.0075315831664839,0.0511152384276503,36.03668924674483,-0.0014994218341748,-0.0010433228289785,35.99912854030501,14.86042268668929,-0.006715907022961,0.12364505781923268,0
1999-04-28,0.0348559,0.0348559,0.0332515,0.0343868,32750106,-0.006715907022961,-0.006738560207955,0.1101836233380579,0.0196042563131277,-0.0311871935859585,-0.0831562496214003,-0.0085601036054338,0.068958555741376,-0.0027386572412437,0.0521060930052676,-0.0037095660365619,0.0479209893817119,33.3312576540673,-0.0014660276325258,-0.001127863789688,36.950257810130445,26.335343743536583,0.0,-0.038762247741623804,0
1999-04-29,0.0343868,0.0346193,0.0337177,0.0343868,13149726,0.0,0.0,-0.006715907022961,-0.0444497194290871,0.0256041780829578,0.0664189478469077,0.0003298402803835,0.0659757246607554,-0.0052990750495395,0.0511794564799004,-0.0070305134289073,0.0450188158511421,34.558044192890634,-0.0014231572166182,-0.001186922475074,42.469469349514696,38.47295189998338,0.0136418625751741,-0.011542002568504201,1
1999-04-30,0.0348559,0.0362297,0.0343868,0.0348559,27581884,0.0136418625751741,0.0135496500550974,0.0,-0.0462892086206249,0.0374801681414482,-0.0285067828448792,0.0123160545195433,0.0606149992498854,-0.0076829056061669,0.049492872527359,-0.0049230811579046,0.0449470292901786,39.51780287827533,-0.001335929885447,-0.0012167239571486,50.12567283745168,43.18179999903227,0.0065354789289617,-0.031634360223079305,1
1999-05-03,0.0353183,0.0353183,0.0341571,0.0350837,9263665,0.0065354789289617,0.0065142152816771,0.0136418625751741,-0.055529306292554,-0.0480473379000114,-0.0291621494075481,0.0247290115638465,0.0483650883741843,-0.0022246239232696,0.0475170689263583,-0.0031381997410791,0.0446415687415606,44.29162389972319,-0.0012341930318463,-0.0012202177720882,57.27015541071054,49.95509919922564,-0.0522236822227986,-0.0384675074019558,0
1999-05-04,0.0350837,0.0350837,0.0325554,0.0332515,26194777,-0.0522236822227986,-0.0536367562799127,0.0065354789289617,0.1101836233380579,-0.0192273190227906,-0.0299356513559461,-0.0077524495483247,0.0259842592803948,-0.0055242602432704,0.0499141315393194,-0.0042526012844218,0.0456133445939361,42.49207760663156,-0.0012865781974657,-0.0012334898571637,34.43587282992067,47.277233692694296,0.0205043381501586,-0.0450029863309175,1
1999-05-05,0.0334779,0.0339333,0.0314141,0.0339333,39501598,0.0205043381501586,0.0202969542632919,-0.0522236822227986,-0.006715907022961,0.0196042563131277,0.0868956363931849,-0.0023084005137008,0.0289392043885818,-0.0054342520595673,0.0499652649583135,-0.0075721661965731,0.040791821606899,41.67761147055797,-0.0012585702423531,-0.0012385059342016,42.9329876992485,44.8796719799599,-0.0200923576545751,0.062194275477219396,0
1999-05-06,0.0337177,0.0343868,0.0323268,0.0332515,10022556,-0.0200923576545751,-0.0202969542632918,0.0205043381501586,0.0,-0.0444497194290871,0.0170483289348095,-0.0063268720446158,0.029917010437247,-0.0029985158821161,0.0484218437616527,-0.0094292005260423,0.0404560166456222,34.81666793015438,-0.0012766726109418,-0.0012461392695496,34.43587282992067,37.26824445302994,0.0068087153962976,0.06749525638262119,1
1999-05-07,0.0323268,0.0337177,0.0323268,0.0334779,6974053,0.0068087153962976,0.006785640773437,-0.0200923576545751,0.0136418625751741,-0.0462892086206249,-0.0167625553769553,-0.0076935014803911,0.0289161069692915,0.0023112765195761,0.0459978662954161,-0.0082506369873797,0.0405743034792016,40.32895199268994,-0.0012582460038709,-0.0012485606164139,40.67236265679844,39.34707439532253,0.0,0.0875876140371963,0
1999-05-10,0.0332515,0.0341571,0.0332515,0.0334779,5443071,0.0,0.0,0.0068087153962976,0.0065354789289617,-0.055529306292554,-0.0402421306299234,-0.0090005972661835,0.0282522059033046,0.0078642071488315,0.0413571059686893,-0.0062385304558835,0.0398964804178854,42.40525039910127,-0.0012294702176601,-0.0012447425366631,52.07008865587934,42.39277471419948,0.0549735795853383,0.029911792371732998,1
1999-05-11,0.0348559,0.0362297,0.0341571,0.0353183,47391496,0.0549735795853383,0.0535157235673748,0.0,-0.0522236822227986,0.1101836233380579,-0.0413711982924935,0.0124388550954438,0.0279238168793302,0.0023432027735595,0.0275658949426204,-0.0014212915619919,0.0412255389037096,46.89454961769636,-0.0010461014937895,-0.0012050143280884,84.12554647902043,58.9559992638994,0.0258053190555604,0.076656473470294,1
1999-05-12,0.0355331,0.0364567,0.0350837,0.0362297,46004509,0.0258053190555604,0.0254779812350413,0.0549735795853383,0.0205043381501586,-0.006715907022961,-0.0311871935859585,0.0134990512765242,0.0284031180445949,0.0055953253814117,0.0282873106444253,0.0014283340700839,0.0410290193692759,55.76163489610167,-0.0008178108811411,-0.0011275736386989,96.19657188814227,77.46406900768068,0.0,0.0729244828076155,0
1999-05-13,0.0362297,0.037377,0.0362297,0.0362297,19482574,0.0,0.0,0.0258053190555604,-0.0200923576545751,0.0,0.0256041780829578,0.0175175228074392,0.0234523427549722,0.0055953253814117,0.0282873106444253,0.000148125165936,0.0406325110856602,62.98382729719464,-0.0006296309324149,-0.0010279850974421,83.34494672357224,87.88902169691164,-0.0508671062691657,-0.001624711549885298,0
1999-05-14,0.0362297,0.0362297,0.0339333,0.0343868,8439427,-0.0508671062691657,-0.0522064546327151,0.0,0.0068087153962976,0.0136418625751741,0.0374801681414482,0.0059823584743465,0.0390401344119274,-0.0008555715030222,0.0331807611800665,-0.0042692385545946,0.0411592725028171,62.93550419150073,-0.0006220331841831,-0.0009467947147903,49.85325932012949,76.46492597728133,0.046744681098561,-0.0778230990678741,1
1999-05-17,0.0339333,0.0359942,0.0337177,0.0359942,10074944,0.046744681098561,0.0456850445558043,-0.0508671062691657,0.0,0.0065354789289617,-0.0480473379000114,0.0153312946940588,0.0426769658897196,0.0031653487139376,0.0364511006383625,0.000470362395334,0.0413102830444584,56.51382927314592,-0.0004807661941533,-0.0008535890106629,76.80994147143163,70.00271583837778,0.0512415889226598,-0.0478903867358241,1
1999-05-18,0.0364567,0.0382868,0.0353183,0.0378386,41725822,0.0512415889226598,0.0499719312481941,0.046744681098561,0.0549735795853383,-0.0522236822227986,-0.0192273190227906,0.0145848965615231,0.0418346345733151,0.0135118758284834,0.0335509869550278,0.0039938077926065,0.0425290462102636,64.18672321956996,-0.0002174764875014,-0.0007263665060306,93.47854554978387,73.38058211378167,-0.0487438753019404,-0.1016569443894264,0
1999-05-19,0.0394331,0.0408112,0.0355331,0.0359942,123215304,-0.0487438753019404,-0.0499719312481942,0.0512415889226598,0.0258053190555604,0.0205043381501586,0.0196042563131277,-0.000324942309977,0.0494309255134138,0.0065870544832735,0.0386987956226181,0.0005764012118531,0.0439315732402739,55.736616702355455,-0.0001558486377029,-0.0006122629323651,48.73950474082427,73.0093305873466,-0.0761983875179888,-0.14582700133242849,0
1999-05-20,0.0362297,0.0362297,0.0318705,0.0332515,48660677,-0.0761983875179888,-0.0792579354989423,-0.0487438753019404,0.0,-0.0200923576545751,-0.0444497194290871,-0.0155646198135748,0.0599355921732043,0.0009764514969322,0.0463144095172577,-0.0010110321925919,0.0461612147337509,45.07357095482571,-0.0003245795401377,-0.0005547262539196,19.55284077002483,53.92363035354433,-0.0209343939371157,-0.0970831260304881,0
1999-05-21,0.032785,0.032785,0.0314141,0.0325554,82902487,-0.0209343939371157,-0.0211566253538312,-0.0761983875179888,-0.0508671062691657,0.0068087153962976,-0.0462892086206249,-0.0095780773471648,0.0569483895893701,-0.0017978594364091,0.0467550622265589,0.0002567085415835,0.0451902300336484,42.45369182003233,-0.0005086065487103,-0.0005455023128778,12.14523629630416,26.81252726905109,-0.0070218765550413,-0.027906615067540615,0
1999-05-24,0.032785,0.0334779,0.0318705,0.0323268,44983998,-0.0070218765550413,-0.0070466459500798,-0.0209343939371157,0.046744681098561,0.0,-0.055529306292554,-0.0203313888778852,0.0480327721625068,-0.0025000470919132,0.0467777843467885,0.0026820800284591,0.0433008026741783,46.94784233214288,-0.0006652270648432,-0.0005694472632708,9.712570899532862,13.80354932195395,0.0070715319796577,9.931084923278655e-05,1
1999-05-25,0.0325554,0.0330168,0.0323268,0.0325554,35537130,0.0070715319796577,0.00704664595008,-0.0070218765550413,0.0512415889226598,0.0549735795853383,0.1101836233380579,-0.0291654002664856,0.0334163842324352,-0.0072902518524813,0.0424949496627506,-0.0024735245394608,0.0352101294019996,45.31170254030253,-0.000762118613781,-0.0006079815333729,12.14523629630416,11.334347830713726,0.0,0.014173780829635187,0
